"Sample";"Zone";"Profondeur";"Date";"Longitude";"Latitude";"RHO";"Recouvrement_Rhodolithes_video";"CaCO3";"LOI_550";"Mean";"Median";"Mode";"SD";"Variance";"CV";"Skewness";"Kurtosis";"d10";"d50";"d90";"pc_2";"pc_4";"pc_63";"pc_125";"pc_250";"pc_500";"pc_1000";"pc_2000";"pc_2500";"pc_4000";"min_bathy";"mean_bathy";"max_bathy";"min_ag";"mean_ag";"max_ag";"min_am";"mean_am";"max_am";"min_aq";"mean_aq";"max_aq";"min_co";"mean_co";"max_co";"min_er";"mean_er";"max_er";"min_in";"mean_in";"max_in";"min_mo_ais";"mean_mo_ais";"max_mo_ais";"min_mo_pp";"mean_mo_pp";"max_mo_pp";"min_pe";"mean_pe";"max_pe";"min_po";"mean_po";"max_po";"min_re";"mean_re";"max_re";"min_to";"mean_to";"max_to";"min_tm";"mean_tm";"max_tm";"p_mean_cum";"dist_land";"dist_ports"
"T7S0096";"Macinaggio";81.05;"2022-01-31";9.51173333333333;42.8742833333333;NA;"0";62.6740947075209;5.69177613459962;835.968;695.914;1584.27;664.235;441208;79.457;0.789883;0.159504;103.483;695.914;1774.55;0.607741;0.454869;4.06002;8.15887;12.3369;14.4691;22.7537;32.8614;3.2824;1.015;-76.5098876953125;-74.593614885884;-72.7239608764648;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000124244921607897;0.000133691190058016;0.000140447999001481;0;0;0;0;0;0;0;0;0;0.00355899659916759;0.00362147111445665;0.00368512561544776;0.00375516230451467;2583.00680265477;3310.10361162512
"T7S0182";"Bastia";71;"2022-02-08";9.49705;42.6553833333333;NA;NA;25.7261410788382;5.25791013028447;377.563;219.636;168.863;391.135;152987;103.595;1.49469;1.3345;39.0804;219.636;1063.47;1.1645;0.88786;12.45534;12.4597;27.893;20.7465;13.0067;11.3864;0;0;-73.4408111572266;-72.8046318792528;-72.2082138061523;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00570923881605268;0.00581175144461374;0.00588034000247717;0;0;0;0;0;0;0;0;0;0.00323057104833424;0.00328688592379612;0.00334765017032623;0.00909863736840986;3318.37836145501;5962.12083809788
"T7S0183";"Bastia";37;"2022-02-08";9.47125;42.6566833333333;NA;"0";24.6196403872752;7.13125352252759;133.383;74.1275;72.9374;151.283;22886.6;113.42;1.63514;1.68399;10.821;74.1275;407.036;2.38651;2.0595;39.04359;25.3828;13.7669;12.7793;4.5814;0;0;0;-38.7235832214355;-37.3134958744049;-35.8806457519531;0.152839198708534;0.173719301339119;0.194399490952492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.56187853059964e-06;1.63126418438849e-05;2.71321005129721e-05;0;0.000317021039307057;0.00456821452826262;0;0;0;0;0;0;0.00171330792363733;0.00196630918541022;0.0022517004981637;0.17601894420568;1473.57283053588;4741.13928971814
"T7S0184";"Bastia";4;"2022-02-08";9.45328333333333;42.6597833333333;NA;"0";1.38312586445367;0.957921079235657;547.922;518.165;517.184;244.434;59748.2;44.6112;0.643348;1.07516;291.83;518.165;864.223;0.211781;0.104716;2.252473;1.56301;2.98519;39.32673;48.3241;5.232;0;0;-4;-3.53107182907336;-2.29485845565796;0.900869190692902;0.922855036333203;0.952057957649231;0.0242016166448593;0.031593305291608;0.0433351136744022;0;0;0;0.450758993625641;0.471145295538008;0.504486203193665;0.630761325359344;0.709589332342148;0.804189682006836;0;0;0;0;0;0;0;0;0;0;0;0;0.477227240800858;0.492561724036932;0.505617380142212;0.272803664207458;0.285072307102382;0.29865625500679;0.32922688126564;0.369983565993607;0.428032010793686;0.000266011367784813;0.000380263571059913;0.000503230781760067;3.28318083020895;201.91157008042;4080.54059353014
"T7S0185";"Bastia";25;"2022-02-08";9.46756666666667;42.6525833333333;NA;"0";7.46887966804979;8.72405902505844;107.203;75.3306;87.8959;115.075;13242.2;107.343;2.27852;5.23343;12.8752;75.3306;223.81;1.98598;1.79727;37.65205;34.0837;15.0585;7.5003;1.9222;0;0;0;-27.9012699127197;-25.7279391134939;-23.9537620544434;0.279965907335281;0.302569124967821;0.329004377126694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.28009305640833e-09;1.82864798858873e-08;0.0898778736591339;0.124587694964101;0.16259092092514;0;0;0;0;0;0;0.000691600376740098;0.000740622256642147;0.000798326102085412;0.427897446468658;1012.78437635944;5076.12747291684
"T7S0186";"Bastia";16;"2022-02-08";9.46526666666667;42.64905;NA;"0";1.93637621023513;2.95277241842125;131.04;113.677;116.278;84.518;7143.28;64.4977;1.9152;4.82393;54.239;113.677;222.353;0.70518;0.42106;12.89486;43.9441;34.1609;7.5271;0.346800000000002;0;0;0;-16.5612487792969;-15.5351855754852;-13.5214195251465;0.384465664625168;0.402257200082143;0.430504024028778;0;0;0;0;0;0;0.000438188697444275;0.0182430557799914;0.0469538196921349;0.0798543766140938;0.113342225303253;0.163372442126274;0;0;0;0;0;0;0;0;0;0;0;0;0.307026296854019;0.336702042818069;0.38357675075531;0;0.00698981013944528;0.0286980401724577;0;0.0126335190744915;0.0533485785126686;0.000555655686184764;0.000563923345180228;0.000572707154788077;0.890731776542574;672.812594916281;5408.57943030565
"T7S0187";"Bastia";4;"2022-02-08";9.46256666666667;42.6439;NA;"0";3.04287690179806;1.35562884274376;633.159;570.076;567.746;343.851;118234;54.3072;1.18761;1.97807;285.542;570.076;1072.38;0.193742;0.091994;1.816824;1.39141;4.04795;31.82528;48.1476;12.4852;0;0;-4.72391271591187;-4.25206026236216;-3.19327187538147;0.424167335033417;0.438533491889636;0.449413955211639;0;0;0;0;0;0;0.0818885713815689;0.0909408616522948;0.0995642617344856;0.184258997440338;0.217011305193106;0.265594959259033;0;0;0;0;0;0;0;0;0;0;0;0;0.611463308334351;0.633821765581767;0.662229359149933;0.0622868537902832;0.0706475046773752;0.0793639644980431;0.301586478948593;0.334263039628665;0.375984698534012;0.000182316682185046;0.00025106246418242;0.000319727958412841;1.78546903108703;220.406813375568;5926.14134146778
"T7S0250";"Taverna";7.4;"2022-02-09";9.55093333333333;42.32285;NA;"0";4.44444444444444;2.50581245156291;168.54;155.797;153.824;86.111;7415.1;51.0922;1.29731;2.67349;83.8643;155.797;260.165;0.547239;0.298016;5.682285;22.25316;59.8423;11.1304;0.246600000000001;0;0;0;-9.54563999176025;-8.08667592079409;-6.99769115447998;0.78713470697403;0.820638578385115;0.850535213947296;0.142899051308632;0.159043724648654;0.174911230802536;0;0;0;0;0;0;0.223165586590767;0.268044490832835;0.315494447946548;0;0;0;0;0;0;0;0;0;2.70740147243487e-05;3.37875444529345e-05;4.06037652282976e-05;0;0;0;0.0399750024080276;0.0537859402829781;0.0664457455277443;0.358525782823563;0.40849949605763;0.458880007266998;0.00139821320772171;0.00150989756730269;0.00161098141688854;1.71155591531897;405.095868133173;2180.64221546053
"T7S0335";"Porto Vecchio";2.34;"2022-02-13";9.27491666666667;41.52955;NA;"0";28.4691136974038;3.13782844986622;107.737;106.419;116.278;37.3965;1398.5;34.711;-0.0418508;0.124333;63.488;106.419;157.562;0.74449;0.194316;8.835124;58.69037;31.5357;0;0;0;0;0;-2.7735481262207;-2.09581282221038;-1.51870560646057;0;0;0;0.138085752725601;0.170887446691913;0.218254923820496;0;0;0;0;0;0;0.728262186050415;0.810001784755338;0.886905074119568;0;0;0;0;0;0;0;0;0;0;0;0;0.88955420255661;0.910119308579353;0.930539906024933;0;0;0;0.871259987354279;0.915066578695851;0.965584099292755;1.92004699783865e-05;6.23550444171058e-05;0.00013542732631322;2.80613747376687;174.371246972386;6772.37488880946
"T7S0336";"Porto Vecchio";7.91;"2022-02-13";9.27331666666667;41.5007;NA;"0";14.503133393017;1.85240168910005;567.415;510.765;517.186;314;98595.9;55.3386;1.00199;1.26848;223.171;510.765;1005.16;0.229481;0.106945;2.351884;2.81616;5.89233;36.7826;41.6607;10.1599;0;0;-9.10042476654053;-7.44276681968144;-5.46992349624634;0;0;0;0;0;0;0;0;0;0;0;0;0.0871371626853943;0.15353118171615;0.246349334716797;0;0;0;0;0.00149551570704657;0.0100258560851216;0;0.00306688421011542;0.015395600348711;0;0;0;0.196710735559464;0.213365851871429;0.238563403487206;0;0;0;0.65357232093811;0.69924590087706;0.738109230995178;0;0;0;1.0707053343818;169.994239579741;9985.06533153501
"T7S0337";"Porto Vecchio";39.37;"2022-02-13";9.3001;41.5076333333333;NA;"0";24.1718889883617;8.57927360615575;991.737;945.437;1314.59;732.667;536801;73.8772;0.727338;0.401313;75.6122;945.437;1902.57;1.22875;0.84553;6.95067;4.26125;6.4283;10.7898;22.2131;39.8279;4.488;2.9667;-41.6739501953125;-39.9460903167725;-37.7978858947754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000345307660366719;0.00815177895128727;0;0;0;0;0;0;0.00670535117387772;0.00687876092270017;0.00705567002296448;0.00722406858306689;1538.65452601797;9298.53844472622
"T7S0338";"Porto Vecchio";65.3;"2022-02-13";9.31065;41.5035333333333;NA;"0";20.4118173679499;14.7619600750046;54.3803;38.899;55.1343;50.9037;2591.18;93.6069;1.2009;0.906789;4.57336;38.899;131.322;3.91218;4.81119;57.79873;22.1008;11.2851;0.0919999999999987;0;0;0;0;-59.1407585144043;-56.3185161590576;-53.5400772094727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0100748129189014;0.0101832006126642;0.0102732833474874;0.0101832006126642;2111.79325950277;9920.70145848138
"T7S0339";"Porto Vecchio";80.15;"2022-02-13";9.32016666666667;41.4978333333333;NA;"0";12.354521038496;15.2704884941461;34.6083;22.6632;28.6983;35.9417;1291.81;103.853;1.63404;2.49987;2.9333;22.6632;84.7079;7.03709;6.26301;69.6978;13.0434;3.95869999999999;0;0;0;0;0;-75.839958190918;-74.5271545410156;-73.2017211914062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78748081857339e-05;4.47703256213572e-05;5.30727593286429e-05;0;0;0;0;0;0;0;0;0;0.00766727514564991;0.00791070306052764;0.00816885009407997;0.007955473386149;2749.71356582708;10743.9624134697
"T7S0390";"Solenzara";22.4;"2022-02-16";9.41426666666667;41.7424833333333;NA;"0";53.4704370179949;3.97533238287853;1152.89;1214.54;1314.59;414.596;171889;35.9615;-0.973375;1.00468;627.715;1214.54;1621.99;0.600014;0.417466;3.32176;0.9653;0.81154;1.52893;20.20199;72.153;0;0;-24.7987937927246;-23.080502764384;-21.4743232727051;0;0;0;0;0;0;0;0;0;0.219370678067207;0.233642257509693;0.254687964916229;0;0;0;0;0;0;0;0;0;0;0;0;3.4420202155161e-07;9.08819661419564e-07;1.916904011523e-06;0;0;0;0;0;0;0;0;0;0.00389316095970571;0.00391129909774228;0.00392882293090224;0.237554465427097;611.368156279458;12789.6657180268
"T7S0391";"Solenzara";48;"2022-02-16";9.41888333333333;41.7413166666667;"1";"10-50%";56.6409597257926;5.37726180780268;872.557;905.61;1090.81;441.863;195243;50.64;-0.302693;-0.456511;90.6162;905.61;1427.79;1.10177;0.85612;7.03214;1.67247;1.4294;6.5088;40.1695;41.2298;0;0;-63.6241073608398;-52.9018478393555;-39.8640975952148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.03696685680188e-05;5.96915908924226e-05;7.85187585279346e-05;0;0;0;0;0;0;0;0;0;0.00404133973643184;0.00407210905104876;0.00410351948812604;0.00413180064194118;1002.90480589131;12954.4512549253
"T7S0476";"IleRousse";77.75;"2022-02-20";8.82075;42.6351;NA;"0";46.5940054495913;5.31413087113607;631.044;552.088;684.157;430.424;185265;68.2083;0.762187;0.00544908;137.699;552.088;1258.75;1.17983;0.45973;3.02269;4.1609;12.01715;24.3793;35.1587;19.6217;0;0;-76.6011657714844;-74.6754394039031;-72.6455078125;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00303056184202433;0.00315697987623993;0.00327557767741382;0.00315697987623993;3204.35908081118;3581.58259874388
"T7S0477";"IleRousse";38.35;"2022-02-20";8.83128333333333;42.6254833333333;"1";"<10%";47.9564032697548;5.45547611578028;1012.73;978.711;1090.81;391.777;153489;38.6854;0.169118;-0.338057;547.551;978.711;1568.85;0.194443;0.10546;0.880227;0.30749;0.44052;5.31985;44.73841;48.0136;0;0;-40.6182098388672;-38.3737228393555;-35.7098846435547;Inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00760207790881395;0.00770157377701253;0.00779838813468814;0.00770157377701253;2133.9368815932;2467.75377835819
"T7S0478";"IleRousse";30.1;"2022-02-20";8.83451666666667;42.6152166666667;"1";"<10%";47.4114441416894;4.42284249679614;1083.39;1094.92;1197.69;379.324;143886;35.0127;-0.39064;0.294837;627.013;1094.92;1563.94;0.16288;0.086376;1.176204;1.05324;1.24932;2.49352;33.41786;60.3606;0;0;-38.7477188110352;-37.9142431061843;-36.9575958251953;0;0;0;0.0179906077682972;0.0274860307934784;0.0433758944272995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00765862129628658;0.00804193538703745;0.00837390217930079;0.0355279661805159;1038.09412274179;1407.19481204455
"T7S0479";"IleRousse";33.9;"2022-02-20";8.83476666666667;42.61145;NA;"0";27.2479564032698;3.25478108117067;1729.81;1587.09;3162.28;912.727;833071;52.7647;1.23835;3.36481;813.072;1587.09;3075.92;0.162742;0.061858;1.55378;1.26539;1.08743;1.5422;10.3212;57.2504;11.4052;13.9336;-34.940486907959;-33.4434798104422;-30.4371547698975;0;0.00169085580855608;0.0122004756703973;0.172931134700775;0.206349348525206;0.249599456787109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.409576267004013;0.51534316043059;0.660616815090179;0;0;0;0.00643097190186381;0.00659957270448407;0.00675878394395113;0.729982937468837;756.671046906594;1037.03257807741
"T7S0480";"IleRousse";14.9;"2022-02-20";8.83361666666667;42.6063;NA;"0";28.0653950953678;3.63298637839283;547.577;452.514;471.139;384.089;147524;70.1434;1.13314;1.01111;139.748;452.514;1111.06;0.198992;0.079037;3.853001;4.80044;12.67123;33.996;31.2173;13.184;0;0;-16.3836059570312;-14.3718465374362;-12.2955837249756;0.135408893227577;0.149209047185964;0.164526179432869;0.535763680934906;0.585853387569559;0.626787722110748;0;0;0;0;0;0;0.0120548531413078;0.0610855742004411;0.126783907413483;0;0;0;0;0;0;0;0;0;0;0;0;0.194746926426888;0.230250165894114;0.273638725280762;0;0;0;0.201137483119965;0.24928624825231;0.291502982378006;0.00531549332663417;0.00589099320872077;0.00634794449433684;1.28157541631111;375.957943169596;536.469230152227
"T7S0481";"IleRousse";74.9;"2022-02-20";8.81683333333333;42.62065;NA;"0";54.2234332425068;6.23762746050131;697.439;607.079;1197.69;478.531;228992;68.6126;0.517215;-0.7178;128.392;607.079;1404.84;0.707514;0.422226;3.25468;5.28504;11.88104;20.5105;29.9914;27.9476;0;0;-73.4547500610352;-70.6888243152249;-67.7801055908203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00725098419934511;0.00738659288423757;0.00751686748117208;0.00738659288423757;1687.65679500467;2141.18857635277
"T7S0500";"Calvi";56.1;"2022-02-23";8.7225;42.5933;"1";"10-50%";54.0915395284327;5.31374133171749;3316.8;1935.15;5656.85;3128.6;9790000;94.3258;1.49949;1.34756;684.645;1935.15;7932.72;0.137267;0.0967;0.651552;0.410871;0.68957;3.27251;14.06293;33.0469;6.8368;12.685;-60.0867195129395;-57.1581462621689;-41.5591163635254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00944712199270725;0.00978073803707957;0.0101412320509553;0.00978073803707957;966.167787840668;4310.61945392096
"T7S0501";"Calvi";51.8;"2022-02-23";8.722;42.5883166666667;"1";"<10%";24.6879334257975;4.90241026984546;698.389;626.098;623.273;386.372;149283;55.3233;0.777374;0.298322;268.707;626.098;1255.91;0.246986;0.141151;1.504023;1.45469;5.30677;25.95658;45.0229;20.3669;0;0;-49.5444564819336;-47.3305928630214;-45.0758819580078;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0122520159929991;0.0124260084703565;0.0125486897304654;0.0124260084703565;486.342407076271;3957.73709591191
"T7S0534";"Galeria";18.93;"2022-02-24";8.59365;42.38465;NA;"0";14.4611186903138;3.63567349902633;2432.88;1499.17;5656.85;2758.27;7610000;113.375;2.09874;3.93689;318.031;1499.17;6559.12;0.0858954;0.0254916;0.261182;0.556678;4.829463;12.97529;13.8303;34.0996;6.3818;10.1742;-21.4538707733154;-18.4072662989299;-16.4218463897705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.25485035621872e-05;0.000371328002074733;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000908719383490582;0.0129185868427157;0.00193067861255258;0.00242758243887996;0.0028526303358376;0.00336885032593273;200.924931700324;4324.42009816775
"T7S0535";"Galeria";15.33;"2022-02-24";8.59303333333333;42.3840833333333;NA;"0";7.09413369713506;3.23921220782211;287.393;269.608;269.205;115.392;13315.4;40.1513;0.638365;0.627499;163.887;269.608;446.713;0.389882;0.099954;1.159564;2.34383;38.29087;52.1635;5.55240000000001;0;0;0;-17.7381744384766;-15.3687681516012;-8.26571083068848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.50115537407692e-05;0.000646385713480413;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00707614655038924;0.0480958074331284;0.00127196300309151;0.00176050137451966;0.00228856573812664;0.00889165947864967;119.938436844686;4286.52294748613
"T7S0558";"Scandola";75.88;"2022-02-24";8.65925;42.28555;NA;NA;26.7916945746818;21.6072885504487;98.1277;57.4234;60.5245;118.678;14084.4;120.942;2.1645;4.48078;6.35558;57.4234;265.586;4.00688;3.22579;46.32353;23.817;12.2058;8.7496;1.67140000000001;0;0;0;-102.436836242676;-92.5336524963379;-82.6745834350586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00146756414324045;0.00147890549851581;0.00148986093699932;0.00147890549851581;1135.63311697773;3550.26071968816
"T7S0559";"Scandola";43.81;"2022-02-24";8.66265;42.2878;NA;"0";12.3241795043536;3.91304347826082;166.016;145.089;153.824;97.3102;9469.28;58.6151;1.48098;2.56317;72.6653;145.089;301.352;0.679766;0.287194;6.1913;29.81664;48.8119;13.2485;0.964699999999993;0;0;0;-47.4608192443848;-43.7857993341261;-40.5345077514648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00128368358127773;0.00132389427838667;0.00135948159731925;0.00132389427838667;807.558700854065;3495.39528668407
"T7S0560";"Scandola";22.38;"2022-02-24";8.66845;42.2907833333333;NA;"0";6.43000669792364;2.7464164450466;164.236;147.035;153.824;83.8774;7035.43;51.0714;1.73514;3.99502;88.0169;147.035;256.59;0.59146;0.154252;2.719128;29.38016;56.4379;10.1862;0.530900000000003;0;0;0;-23.8982276916504;-22.2646899541219;-21.3767414093018;0;0;0;0;0;0;0;0;0;0.128790080547333;0.138170479734739;0.14605924487114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000547057366929948;0.000661721942014992;0.000780230446252972;0.138832201676754;317.68305805353;3418.61619837973
"T7S0584";"Piana";28.45;"2022-02-25";8.56935;42.1840833333333;NA;"0";2.72851296043656;3.22486975830558;268.029;257.818;324.414;149.787;22436;55.8846;0.369127;-0.41958;70.4557;257.818;474.318;0.314076;0.125981;8.279063;10.40908;28.9789;44.3935;7.49939999999999;0;0;0;-30.3455276489258;-29.2702913284302;-28.2359790802002;0.0874271765351295;0.101844718860042;0.114931628108025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000363786073942338;0.00281934207305312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00522244768217206;0.00536691477041571;0.00551574444398284;0.1075754197044;692.701329969886;6325.61627307207
"T7S0585";"Piana";5.55;"2022-02-25";8.5841;42.1816666666667;NA;"0";2.72851296043656;3.48041758526781;335.366;297.49;429.167;242.648;58878.1;72.3531;1.44032;4.13186;70.7087;297.49;640.292;0.184202;0.136215;8.293453;11.82453;22.108;36.2899;19.5669;1.5968;0;0;-6.80692148208618;-4.67282994588216;-3.04468727111816;0.274747759103775;0.291759275396665;0.302208334207535;0;0;0;0;0;0;0.0612147599458694;0.0752274092286825;0.0855794697999954;0;0;0;0;0;0;0;0.000733487370113532;0.00275057763792574;0;0.000823329945948596;0.00524342898279428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.36854350194141;124.806070719302;5717.01629778498
"T7S0595";"Ajaccio";7.08;"2022-02-26";8.64396666666667;41.90865;NA;"0";31.7934782608696;2.47019300441339;235.013;211.954;203.478;123.188;15175.4;52.4178;0.713292;0.199716;99.1215;211.954;412.577;0.404411;0.165431;3.856378;13.26948;43.6731;35.2333;3.39790000000001;0;0;0;-9.85687351226807;-6.95731709080358;-3.8370246887207;0;0.0028937420497338;0.0151593573391438;0;0;0;0;0;0;0;0;0;0.741122603416443;0.84957958261172;0.954507052898407;0;0;0;0;0.000117357979373386;0.00228297943249345;0;0.00162285995999506;0.00975054781883955;0;6.31304948502572e-09;2.84098806702104e-08;0.865834295749664;0.914543076356252;0.961203455924988;0;0;0;0;0;0;0.00157809711527079;0.00224253233755007;0.00306122191250324;1.77099915760767;158.760367442054;8262.39878083265
"T7S0596";"Ajaccio";7.02;"2022-02-26";8.65566666666667;41.9067333333333;NA;"0";39.1304347826087;2.79065915866178;311.841;295.964;324.396;140.875;19845.9;45.1755;0.497202;-0.00966103;144.224;295.964;507.79;0.354285;0.201169;1.082516;5.172;29.99623;52.4928;10.701;0;0;0;-10.5254383087158;-8.72311320304871;-6.36433124542236;0;0;0;0.144852817058563;0.224182642275287;0.317822247743607;0;0;0;0;0;0;0.686528444290161;0.801124543912949;0.904434144496918;0;0;0;0;0;0;0;0.000143951394655291;0.000223124661715701;8.86536952293682e-07;1.98088640819415e-06;3.61446996066661e-06;0.865165650844574;0.905742991355158;0.939742743968964;0;0;0;0;0.00103006626417365;0.0112225627526641;0.00336866243742406;0.00404908762673937;0.00477710226550698;1.93627526371537;146.905148570554;7331.65350033869
"T7S0597";"Ajaccio";9.56;"2022-02-26";8.66696666666667;41.9040333333333;NA;"0";33.1521739130435;2.49201382097919;305.844;287.292;295.53;137.842;19000.5;45.0695;0.536796;0.133888;149.281;287.292;498.503;0.320302;0.225667;1.645481;3.84121;32.49774;51.5935;9.87609999999999;0;0;0;-10.8772392272949;-9.42871208190918;-8.1419734954834;0;0;0;0;0.00116304809149976;0.00924990139901638;0;0;0;0;0;0;0.178937286138535;0.214292122920354;0.251986354589462;0;0;0;0;0;0;0;0;0;7.4391791713424e-05;8.02053684310522e-05;8.60708096297458e-05;0.832695782184601;0.867554861307144;0.899898290634155;0;0.0136871736845933;0.0303933918476105;0.115606173872948;0.147337462753057;0.177455961704254;0.00617029797285795;0.00644108440416555;0.00662879459559917;1.25055595852925;228.93969660587;6473.15636823223
"T7S0598";"Ajaccio";4.02;"2022-02-26";8.67885;41.9057333333333;NA;"0";36.4130434782609;2.82639060060795;357.777;357.348;390.924;151.376;22914.6;42.31;0.00460793;-0.27391;155.716;357.348;558.408;0.328444;0.295008;1.924198;4.19247;16.72918;58.7457;17.785;0;0;0;-4.29281568527222;-3.65048717657725;-2.8203387260437;0;0.000379015446136085;0.00519009307026863;0.409860968589783;0.530774659911792;0.673143744468689;0;0;0;0;0;0;0.00378790847025812;0.014926141135705;0.0311176460236311;0;0;0;0;0;0;0.000223124661715701;0.000981748440729765;0.00133874779567122;3.91473950003274e-05;5.11808153532911e-05;6.19038546574302e-05;0.929604113101959;0.954190560181936;0.974247574806213;0.176791995763779;0.18161673049132;0.188184767961502;0.578592360019684;0.636733373006185;0.685141444206238;0.00337206455878913;0.00438876935125639;0.00520241120830178;2.32404217878041;141.692468211449;5468.6720322275
"T7S0690";"Cargese";5.92;"2022-03-01";8.6817;42.0236666666667;NA;"0";19.4366197183099;2.12032641200227;569.748;532.924;567.746;348.278;121298;61.1285;0.796991;0.829269;123.417;532.924;1028.22;0.153634;0.080312;3.713964;6.21349;8.6401;26.6547;43.4603;11.0835;0;0;-8.37063503265381;-5.86650063097477;-3.56168127059937;0.0649721398949623;0.0786985629238188;0.0977197960019112;0;0;0;0;0;0;0.0202903877943754;0.0361776537611149;0.053459107875824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000267381547018886;0.000421578402892919;0.00059729884378612;0.115297795087827;134.875711315714;9852.15282242387
